director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,duration,budget,facenumber_in_poster,imdb_score,director_name,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,actor_2_name,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,color,title_year,num_critic_for_reviews,aspect_ratio,movie_facebook_likes
0,9600,1300,1200,85,1500000,1,6.3,Robert Lee King,265107,Comedy|Horror|Mystery,Amy Adams,Psycho Beach Party ,4617,14382,Thomas Gibson,Nicholas Brendon,cliche|exchange student|slasher|spoof|surfing,http://www.imdb.com/title/tt0206226/?ref_=fn_tt_tt_1,93,English,Australia,Unrated,Color,2000,51,1.85,614
0,3900,199,134,87,1500000,2,6.8,David Ray,,Drama|Fantasy|Romance,Jay Baruchel,Fetching Cody ,1232,4496,Sarah Lind,Nicole Muñoz,death|high school|prostitute|suicide|time travel,http://www.imdb.com/title/tt0475271/?ref_=fn_tt_tt_1,10,English,Canada,,Color,2005,16,,193
0,1200,374,145,97,1500000,2,3.3,Arjun Sablok,100358,Comedy|Musical|Romance,Serinda Swan,Neal 'N' Nikki ,1167,1802,Uday Chopra,Abhishek Bachchan,interrupted sex|kiss|love|mistaken sex scene|sex in car,http://www.imdb.com/title/tt0470869/?ref_=fn_tt_tt_1,24,English,India,,Color,2005,5,2.35,66
0,34,29,24,103,1500000,1,5.6,Laurent Bouhnik,,Drama,Déborah Révy,Q ,4068,114,Yassine Azzouz,Johnny Amaro,female explicit nudity|hand job|oral sex|penetration|unsimulated sex,http://www.imdb.com/title/tt1879030/?ref_=fn_tt_tt_1,16,French,France,,Color,2011,9,1.78,754
0,86,42,11,112,1750000,0,6.3,David Hunt,,Horror,Matthew Alan,Living Dark: The Story of Ted the Caver ,28,139,Circus-Szalewski,Chris Cleveland,brother|cave|caver|dark|funeral,http://www.imdb.com/title/tt2100573/?ref_=fn_tt_tt_1,1,English,USA,PG-13,Color,2013,1,1.85,73
0,12000,580,482,93,1800000,0,6.1,Jonathan Wacks,,Comedy|Horror,Steve Buscemi,Ed and His Dead Mother ,1435,14620,Jon Gries,Gary Farmer,based on ed gein|dog|hyperactive|macabre|zombie,http://www.imdb.com/title/tt0106792/?ref_=fn_tt_tt_1,17,English,USA,PG-13, Black and White,1993,13,1.78,266
0,674,27,8,81,2000000,0,7.4,Simon Napier-Bell,,Documentary,Alice Cooper,"To Be Frank, Sinatra at 100 ",7,712,Louis Walsh,Tim Rice,,http://www.imdb.com/title/tt4704314/?ref_=fn_tt_tt_1,,English,UK,,Color,2015,,,0
0,82,47,31,83,2000000,1,7.7,William Cottrell,184925485,Animation|Family|Fantasy|Musical,Adriana Caselotti,Snow White and the Seven Dwarfs ,133348,229,Lucille La Verne,Billy Gilbert,dwarf|love|princess|queen|snow white,http://www.imdb.com/title/tt0029583/?ref_=fn_tt_tt_1,204,English,USA,Approved,Color,1937,145,1.37,2700
0,1800,1600,413,83,2000000,0,5.5,Chris Shadley,,Crime|Drama|Horror|Mystery|Thriller,Melissa Joan Hart,Nine Dead ,9280,4549,Daniel Baldwin,Andrew Sensenig,betrayal|car|connection|death|gun,http://www.imdb.com/title/tt0959329/?ref_=fn_tt_tt_1,64,English,USA,R,Color,2010,25,2.35,1100
0,633,597,332,88,2000000,0,4.9,Dave Payne,,Horror|Thriller,Mircea Monroe,No Man's Land: The Rise of Reeker ,2701,2620,Robert Pine,Lew Temple,death|desert|robber|sheriff|waitress,http://www.imdb.com/title/tt1090671/?ref_=fn_tt_tt_1,31,English,USA,R,Color,2008,21,1.78,153
0,766,312,268,99,2000000,1,6.4,John Simpson,,Crime|Drama|Thriller,Colin Salmon,Freeze Frame ,2588,1650,Ian McNeice,Lee Evans,alibi|box office flop|newspaper clipping|non statutory female on male rape|profiler,http://www.imdb.com/title/tt0363095/?ref_=fn_tt_tt_1,41,English,UK,R,Color,2004,24,2.35,205
0,178,69,40,120,2000000,1,3.3,Gary Rogers,1098224,Adventure,Noah Danby,"The Book of Mormon Movie, Volume 1: The Journey ",397,359,Bruce Newbold,Kirby Heyborne,jerusalem|journey|promised land|ship|wilderness,http://www.imdb.com/title/tt0349159/?ref_=fn_tt_tt_1,30,English,USA,PG-13,Color,2003,7,1.85,32
0,749,354,338,100,2100000,0,6.7,Dan Perri,,Comedy|Drama|Mystery|Romance|Thriller,Travis Myers,Sharkskin ,6,1814,Carmen Argenziano,David Proval,,http://www.imdb.com/title/tt2317796/?ref_=fn_tt_tt_1,1,English,USA,,Color,2015,1,2.39,14
0,7400,676,399,90,2200000,2,4.3,Hayley Cloake,,Thriller,Joe Manganiello,Impact Point ,1118,9051,Kayla Ewell,Brian Austin Green,championship|hit and run|police|police investigation|volleyball,http://www.imdb.com/title/tt1086841/?ref_=fn_tt_tt_1,9,English,USA,R,Color,2008,11,,77
0,191,12,5,80,2500000,0,7.1,Reed Cowan,99851,Documentary,Dustin Lance Black,8: The Mormon Proposition ,1138,210,Gavin Newsom,Emily Pearson,church|marriage|mormon|mormon church|proposition,http://www.imdb.com/title/tt1484522/?ref_=fn_tt_tt_1,30,English,USA,R,Color,2010,28,1.78,2500
0,1100,236,189,89,2500000,3,5.4,James Kerwin,,Drama|Music|Mystery|Romance|Sci-Fi,Peter Mayhew,Yesterday Was a Lie ,374,1618,Chase Masterson,John Newton,claim in title|jazz|jazz singer|sexy woman|time manipulation,http://www.imdb.com/title/tt0448182/?ref_=fn_tt_tt_1,10,English,USA,PG, Black and White,2008,25,1.78,83
0,26000,7500,1600,99,2500000,1,6.5,Barry Skolnick,92191,Comedy|Drama|Sport,Jason Statham,Mean Machine ,29463,38425,Vinnie Jones,Robbie Gee,inmate|prison|prison guard|soccer|soccer star,http://www.imdb.com/title/tt0291341/?ref_=fn_tt_tt_1,84,English,UK,R,Color,2001,54,1.85,1500
0,3300,640,261,100,2500000,1,5.7,Michael D. Sellers,71904,Comedy|Drama|Family,Jane Lynch,Eye of the Dolphin ,806,4791,Carly Schroeder,Katharine Ross,dolphin|island|research|tourist|town,http://www.imdb.com/title/tt0465407/?ref_=fn_tt_tt_1,18,English,USA,PG-13,Color,2006,18,1.85,140
0,490,159,109,110,2500000,0,5,Zackary Adler,,Crime|Drama,Simon Merrells,The Rise of the Krays ,1510,881,Kris Sommerville,Kevin Leslie,,http://www.imdb.com/title/tt2945796/?ref_=fn_tt_tt_1,26,English,UK,R,,2015,10,,2800
0,1200,231,27,80,3000000,1,3.3,Philip Zlotorynski,,Comedy,Paget Brewster,My Big Fat Independent Movie ,1257,1513,Darren Keefe Reiher,Neil Hopkins,independent film|spoof,http://www.imdb.com/title/tt0385890/?ref_=fn_tt_tt_1,24,English,USA,R,Color,2005,14,1.78,48
0,1400,472,324,82,3000000,1,4.4,Peter M. Cohen,4142507,Comedy|Romance,Amanda Peet,Whipped ,3665,2258,Brian Van Holt,Callie Thorne,dating|diner|masturbation|urination|washington square manhattan new york city,http://www.imdb.com/title/tt0174336/?ref_=fn_tt_tt_1,81,English,USA,R,Color,2000,48,1.85,131
0,1100,854,602,94,3000000,3,6.2,Brian Caunter,,Action|Adventure|Crime|Drama,Armand Assante,Chicago Overcoat ,706,3089,Stacy Keach,Mike Starr,detective|killer|police|shootout|thong,http://www.imdb.com/title/tt1085382/?ref_=fn_tt_tt_1,14,English,USA,R,Color,2009,11,1.78,229
0,4,4,0,98,3000000,1,7.7,Hao Ning,,Comedy|Crime,Bo Huang,Crazy Stone ,2097,8,Zhonghua Chen,Zheng Xu,bankruptcy|crystal|father son relationship|heist|shower,http://www.imdb.com/title/tt0843270/?ref_=fn_tt_tt_1,9,Mandarin,China,,Color,2006,11,2.35,23
0,6300,574,327,101,3000000,2,5,Enrique Begne,3105269,Action|Comedy,Eric Roberts,Compadres ,368,7635,Héctor Jiménez,Kevin Pollak,,http://www.imdb.com/title/tt3367294/?ref_=fn_tt_tt_1,8,English,Mexico,R,Color,2016,5,,174
0,50,16,6,99,3200000,0,6.6,Éric Tessier,,Action|Drama|Horror|Thriller,Patrick Huard,Sur le seuil ,1003,79,Jean Pierre Bergeron,Michel Côté,canadian gothic|hospital|murder|paranormal|supernatural,http://www.imdb.com/title/tt0380732/?ref_=fn_tt_tt_1,5,French,Canada,,Color,2003,9,1.85,39
0,1000,53,37,90,3440000,1,3.1,Antonio Simoncini,,Crime|Mystery|Thriller,Ray Winstone,Lords of London ,610,1183,Glen Murphy,Joe Egan,gang leader|italian woman|period piece|purgatory|suicide,http://www.imdb.com/title/tt1800337/?ref_=fn_tt_tt_1,18,English,UK,R,Color,2014,3,2.35,606
0,1100,625,118,93,3500000,2,3.9,Michael Martin,10305534,Comedy,Tommy 'Tiny' Lister,I Got the Hook Up ,1721,2087,Master P,Joe Estevez,friend|obscenity|scam|vacant lot|van,http://www.imdb.com/title/tt0131436/?ref_=fn_tt_tt_1,38,English,USA,R,Color,1998,19,1.85,280
0,1100,1000,677,94,3500000,1,6.3,Danny Perez,,Horror,Chloë Sevigny,Antibirth ,63,3506,Emmanuel Kabongo,Natasha Lyonne,,http://www.imdb.com/title/tt3333870/?ref_=fn_tt_tt_1,2,English,USA,,Color,2016,10,,89
0,1600,1600,708,96,3500000,0,4.8,Charles Adelman,,Horror|Thriller,Mark Pellegrino,2:13 ,961,5507,Teri Polo,Patrick J. Adams,death|forensic|murder|profiler|serial killer,http://www.imdb.com/title/tt1002561/?ref_=fn_tt_tt_1,12,English,USA,,Color,2009,4,2.35,211
0,3500,1300,368,98,3500000,0,6.1,Amanda Gusack,,Crime|Drama|Mystery|Thriller,Oded Fehr,The Betrayed ,1634,5468,Alice Krige,Melissa George,blood splatter|ski mask|stolen money|vomiting|warehouse,http://www.imdb.com/title/tt1074191/?ref_=fn_tt_tt_1,11,English,USA,,Color,2008,15,1.85,127
0,1200,827,729,101,3500000,3,6.5,Robert Cary,220234,Comedy|Romance,Chris Messina,Ira & Abby ,1950,4774,Fred Willard,Frances Conroy,erectile dysfunction|mugger|mugging|subway robbery|therapy,http://www.imdb.com/title/tt0480251/?ref_=fn_tt_tt_1,24,English,USA,R,Color,2006,30,1.85,360
0,22000,12000,8500,85,3800000,1,5.8,Hue Rhodes,100669,Comedy|Drama,Peter Dinklage,Saint John of Las Vegas ,2522,50485,Danny Trejo,Steve Buscemi,city name in title|male frontal nudity|place name in title,http://www.imdb.com/title/tt1276105/?ref_=fn_tt_tt_1,11,English,USA,R,Color,2009,45,2.35,407
0,1300,1200,690,89,4000000,2,3.1,Trent Cooper,15655665,Comedy|Romance,Tony Hale,Larry the Cable Guy: Health Inspector ,9104,4635,Thomas F. Wilson,David Koechner,diner|food poisoning|health inspector|restaurant|undercover,http://www.imdb.com/title/tt0462395/?ref_=fn_tt_tt_1,112,English,USA,PG-13,Color,2006,37,1.33,110
0,114,45,22,120,4000000,0,7.5,Aleksandr Veledinskiy,,Adventure|Drama,Konstantin Khabenskiy,The Geographer Drank His Globe Away ,2488,183,Eugenia Khirivskaya,Elena Lyadova,rafting|russia|school|student|teacher,http://www.imdb.com/title/tt3155604/?ref_=fn_tt_tt_1,3,Russian,Russia,,Color,2013,8,,282
0,1100,713,649,168,4000000,0,7.6,Peter H. Hunt,,Drama|Family|History|Musical,William Daniels,1776 ,6303,2641,Ken Howard,Blythe Danner,continental congress|debate|declaration of independence|massachusetts|pennsylvania,http://www.imdb.com/title/tt0068156/?ref_=fn_tt_tt_1,129,English,USA,PG,Color,1972,34,2.35,5300
0,14000,3200,3100,104,4500000,1,5.9,Agnieszka Wojtowicz-Vosloo,108229,Drama|Horror|Mystery|Thriller,Liam Neeson,After.Life ,30836,22160,Christina Ricci,Justin Long,breath on mirror|buried alive|engagement ring|looking at one's self in a mirror|serial killer,http://www.imdb.com/title/tt0838247/?ref_=fn_tt_tt_1,137,English,USA,R,Color,2009,138,2.35,7000
0,29,9,7,112,4500000,0,6.2,Ivan Engler,,Mystery|Sci-Fi|Thriller,Yangzom Brauen,Cargo ,15780,61,Anna Katharina Schwabroh,Claude-Oliver Rudolph,23rd century|lucid dream|outer space|space travel|trapped in space,http://www.imdb.com/title/tt0381940/?ref_=fn_tt_tt_1,62,German,Switzerland,,Color,2009,64,2.35,2000
0,55,0,0,41,5000000,0,6.9,Ronan Chapalain,4074023,Documentary,Norbert Ferrer,Sea Rex 3D: Journey to a Prehistoric World ,296,55,Chloe Hollings,Guillaume Denaiffe,3d|imax|plesiosaur|sea|water,http://www.imdb.com/title/tt1529567/?ref_=fn_tt_tt_1,4,English,UK,,Color,2010,7,1.78,89
0,2000,804,73,77,5000000,1,5,Maurice Joyce,19421271,Animation|Comedy|Family,Frank Welker,Doug's 1st Movie ,2448,2908,Alice Playten,Constance Shulman,dance|friend|monster|reference to batman|valentine,http://www.imdb.com/title/tt0187819/?ref_=fn_tt_tt_1,18,English,USA,G,Color,1999,28,1.33,122
0,4700,2500,2500,88,5000000,0,5.6,Billy Kent,,Comedy|Drama|Romance,Paul Rudd,The Oh in Ohio ,5494,13665,Danny DeVito,Keith David,marriage|orgasm|school|sex|swimming,http://www.imdb.com/title/tt0422861/?ref_=fn_tt_tt_1,56,English,USA,R,Color,2006,50,2.35,255
0,1200,1200,1100,89,5000000,2,5.3,Leonard Farlinger,,Western,Rachael Leigh Cook,All Hat ,436,6168,Graham Greene,Ernie Hudson,contemporary west|cowboy|horse|jockey|neo western,http://www.imdb.com/title/tt0903131/?ref_=fn_tt_tt_1,8,English,Canada,R,Color,2007,8,2.35,31
0,2100,1900,901,94,5000000,0,5.1,George Jackson,19281235,Comedy|Drama|Music|Romance,Martin Lawrence,House Party 2 ,3571,6523,William Schallert,Queen Latifah,college|misogyny|money|new friend|party,http://www.imdb.com/title/tt0102065/?ref_=fn_tt_tt_1,11,English,USA,R,Color,1991,12,1.85,232
0,578,435,361,99,5000000,0,4.4,James Manera,830210,Drama|Mystery|Sci-Fi,Joaquim de Almeida,Atlas Shrugged: Who Is John Galt? ,1900,3382,Kristoffer Polaha,Greg Germann,box office flop|critically bashed|economy|individual versus society|rescue,http://www.imdb.com/title/tt2800038/?ref_=fn_tt_tt_1,56,English,USA,PG-13,Color,2014,12,,1100
0,5100,2400,1100,116,5500000,0,5.6,Darren Grant,50382128,Comedy|Drama|Romance,Shemar Moore,Diary of a Mad Black Woman ,10472,11323,Gary Anthony Sturgis,Tyler Perry,comic relief|diary|kiss|madea series|state flag,http://www.imdb.com/title/tt0422093/?ref_=fn_tt_tt_1,202,English,USA,PG-13,Color,2005,62,1.85,1400
0,11000,5100,826,85,6000000,0,4.7,S.R. Bindler,36497,Comedy,Matthew McConaughey,"Surfer, Dude ",7367,19699,Scott Glenn,Woody Harrelson,barefoot|endorsement|surfboard|virtual reality|waves,http://www.imdb.com/title/tt0976247/?ref_=fn_tt_tt_1,37,English,USA,R,Color,2008,26,1.85,850
0,2600,1200,721,107,6000000,2,3.8,Sylvio Tabet,869325,Action|Adventure|Fantasy|Sci-Fi,James Avery,Beastmaster 2: Through the Portal of Time ,2281,5800,Michael Berryman,Robert Z'Dar,beast|beastmaster|psychotronic|sword and sorcery|warrior,http://www.imdb.com/title/tt0101412/?ref_=fn_tt_tt_1,16,English,USA,PG-13,Color,1991,17,1.85,125
0,11000,3500,1500,85,6500000,6,6.7,Michael Clancy,70527,Comedy|Drama,Zooey Deschanel,Eulogy ,7690,21056,Hank Azaria,Famke Janssen,dysfunctional family|family relationships|family reunion|funeral|twin,http://www.imdb.com/title/tt0349416/?ref_=fn_tt_tt_1,68,English,USA,R,Color,2004,27,1.85,376
0,1000,1000,664,94,6500000,0,4.6,Deb Hagan,4693919,Comedy,Drake Bell,College ,11011,4484,Haley Bennett,Alona Tal,college|face slap|high school|loss of virginity|pierced nipple,http://www.imdb.com/title/tt0844671/?ref_=fn_tt_tt_1,78,English,USA,R,Color,2008,42,1.85,422
0,1500,1000,373,100,6500000,2,6.6,Sterling Van Wagenen,2024854,Drama|Western,Colin Ford,The Work and the Glory II: American Zion ,564,3442,Eric Johnson,Emily Podleski,estrangement|missouri|mormon|mormon church|mormon temple,http://www.imdb.com/title/tt0457530/?ref_=fn_tt_tt_1,21,English,USA,PG-13,Color,2005,4,2.35,19
0,2400,1200,240,101,6800000,8,6.4,Damian Nieman,10696,Crime|Thriller,Thandie Newton,Shade ,10771,4090,Glenn Plummer,Gabriel Byrne,bar|strip club|stripper|texas hold 'em|thong,http://www.imdb.com/title/tt0323939/?ref_=fn_tt_tt_1,65,English,USA,R,Color,2003,25,2.35,413
0,99,62,26,80,7000000,1,5.3,Vladlen Barbe,,Adventure|Animation|Family,Erin Fitzgerald,Snow Queen ,1159,218,Ivan Okhlobystin,Wendee Lee,3d,http://www.imdb.com/title/tt2243621/?ref_=fn_tt_tt_1,9,Russian,Russia,PG,Color,2012,10,,453
0,1700,655,476,100,7000000,0,6.3,Kevin Brodie,2148212,Drama|Family,Jon Voight,A Dog of Flanders ,781,3606,Cheryl Ladd,Bruce McGill,artist|box office flop|dog|drawing|flanders,http://www.imdb.com/title/tt0160216/?ref_=fn_tt_tt_1,20,English,USA,PG,Color,1999,25,1.85,157
0,26000,6400,854,118,7000000,2,6,Stephen Milburn Anderson,46451,Comedy|Crime|Thriller,Chris Hemsworth,Ca$h ,7663,34156,Mike Starr,Sean Bean,cash|financial problem|heist|land rover|mortgage,http://www.imdb.com/title/tt1106860/?ref_=fn_tt_tt_1,38,English,USA,R,Color,2010,27,1.85,694
0,1500,1400,488,100,7500000,0,3.5,Robert Marcarelli,12610552,Action|Adventure|Fantasy|Sci-Fi|Thriller,Casper Van Dien,The Omega Code ,4682,5328,George Coe,Michael Ironside,code|evil|false accusation|megalomaniac|torah,http://www.imdb.com/title/tt0203408/?ref_=fn_tt_tt_1,206,English,USA,PG-13,Color,1999,39,1.37,129
0,1500,373,266,118,7500000,1,6.9,Russell Holt,3347439,Drama|Romance,Colin Ford,The Work and the Glory ,833,2733,Brenda Strong,Eric Johnson,1830s|baptism|intolerance|mormon church|sibling rivalry,http://www.imdb.com/title/tt0410454/?ref_=fn_tt_tt_1,33,English,USA,PG,Color,2004,6,,31
0,163,94,20,89,8000000,0,4.4,Andrés Couturier,,Animation|Family,Sariann Monaco,Top Cat Begins ,230,370,Ben Diskin,David Hoffman,,http://www.imdb.com/title/tt4057916/?ref_=fn_tt_tt_1,1,Spanish,Mexico,PG,Color,2015,3,,138
0,4300,2400,1800,90,8000000,2,5.9,Julio DePietro,100503,Comedy|Romance,Colin Egglesfield,The Good Guy ,7759,13924,Anna Chlumsky,Alexis Bledel,book club|cheating boyfriend|job promotion|manhattan new york city|new york city,http://www.imdb.com/title/tt1247662/?ref_=fn_tt_tt_1,20,English,USA,R,Color,2009,22,1.85,1000
0,28,15,13,135,8000000,0,7.2,Woo-Suk Kang,,Action|Drama,Yu-mi Jeong,Silmido ,3290,97,Kyung-gu Sol,Sung-kee Ahn,based on book|based on true story|rape|title spoken by character,http://www.imdb.com/title/tt0387596/?ref_=fn_tt_tt_1,17,Korean,South Korea,,Color,2003,15,2.35,387
0,11000,7200,6500,84,8200000,2,6.1,Gene Quintano,27979400,Action|Comedy|Crime,Jon Lovitz,Loaded Weapon 1 ,37611,31422,Tim Curry,Samuel L. Jackson,cookie|detective|microfilm|parody|sergeant,http://www.imdb.com/title/tt0107659/?ref_=fn_tt_tt_1,72,English,USA,PG-13,Color,1993,19,1.85,1100
0,4300,3200,3000,91,9000000,1,4.9,Kris Isacsson,20035310,Comedy|Drama|Romance,Ashton Kutcher,Down to You ,12324,16409,Rosario Dawson,Julia Stiles,artist|cake|college|new york city|student,http://www.imdb.com/title/tt0186975/?ref_=fn_tt_tt_1,173,English,USA,PG-13,Color,2000,64,1.85,580
0,2400,1800,1700,97,9000000,4,4.2,Meiert Avis,1046166,Comedy|Music|Romance,Peter Weller,Undiscovered ,2599,10435,Shannyn Sossamon,Carrie Fisher,bare chested male|box office flop|diner|german shepherd|one word title,http://www.imdb.com/title/tt0434424/?ref_=fn_tt_tt_1,45,English,Germany,PG-13,Color,2005,41,2.35,128
0,2600,1200,1200,90,9300000,0,6.7,Gerald Potterton,,Adventure|Animation|Fantasy|Horror|Sci-Fi,John Candy,Heavy Metal ,23516,5646,Eugene Levy,August Schellenberg,anthology|girl|heavy metal|secretary|segments,http://www.imdb.com/title/tt0082509/?ref_=fn_tt_tt_1,147,English,Canada,R,Color,1981,62,1.37,5500
0,7400,2800,979,67,10000000,2,6.7,Barrett Esposito,,Animation|Family,Richard Gere,Henry & Me ,83,12709,Chazz Palminteri,Luis Guzmán,bare butt|baseball|children|new york yankees|surrealism,http://www.imdb.com/title/tt1460798/?ref_=fn_tt_tt_1,1,English,USA,PG,Color,2014,3,,165
0,3200,1200,886,74,10000000,0,5.8,Timothy Björklund,6491350,Animation|Comedy|Family|Fantasy|Musical,Wallace Shawn,Teacher's Pet ,1231,9539,Nathan Lane,Paul Reubens,dog|florida|mad scientist|school|teacher,http://www.imdb.com/title/tt0350194/?ref_=fn_tt_tt_1,26,English,USA,PG,Color,2004,33,1.85,49
0,2100,1500,1000,85,10000000,0,4.8,Taedong Park,,Adventure|Animation,Rob Schneider,Jungle Shuffle ,162,5859,Drake Bell,Alicia Silverstone,,http://www.imdb.com/title/tt2722786/?ref_=fn_tt_tt_1,2,English,South Korea,,Color,2014,8,,186
0,5600,3500,3400,107,10000000,3,5.7,Joshua Seftel,578527,Action|Comedy|Thriller,John Cusack,"War, Inc. ",20008,19788,Ben Kingsley,Dan Aykroyd,assassin|corporation|pop star|reporter|satire,http://www.imdb.com/title/tt0884224/?ref_=fn_tt_tt_1,112,English,USA,R,Color,2008,79,1.78,883
0,4100,3100,1200,145,10818775,1,6.6,Dean Wright,5669081,Drama|History|War,Peter O'Toole,For Greater Glory: The True Story of Cristiada ,3665,10207,Nestor Carbonell,Oscar Isaac,catholic|hanging|mexico|rebellion|soldier,http://www.imdb.com/title/tt1566501/?ref_=fn_tt_tt_1,57,Spanish,Mexico,R,Color,2012,43,2.35,4500
0,2700,1200,677,80,11000000,0,6.6,Guillaume Ivernel,,Adventure|Animation|Family|Fantasy,Forest Whitaker,Dragon Hunters ,10706,5264,Rob Paulsen,John DiMaggio,cgi film|computer animation|dragon|hunter,http://www.imdb.com/title/tt0944834/?ref_=fn_tt_tt_1,39,French,France,PG,Color,2008,41,,1300
0,1900,854,578,121,11350000,2,6.2,Lance Hool,229311,Action|Drama|History|Romance|War|Western,Stephen Tobolowsky,One Man's Hero ,899,4605,Joaquim de Almeida,Tom Berenger,american|battalion|catholic|mexican|sergeant,http://www.imdb.com/title/tt0120775/?ref_=fn_tt_tt_1,42,English,Spain,R,Color,1999,10,2.35,271
0,17000,9600,5300,92,12000000,1,5.4,David Moreau,31397498,Horror|Mystery,Chloë Grace Moretz,The Eye ,44130,35965,Jessica Alba,Fernanda Romero,cellular memory|eye|eye transplant|seeing dead people|violinist,http://www.imdb.com/title/tt0406759/?ref_=fn_tt_tt_1,156,English,USA,PG-13,Color,2008,172,2.35,1900
0,6400,4700,3800,104,12000000,4,7.1,Peter Care,1779284,Comedy|Drama,Jodie Foster,The Dangerous Lives of Altar Boys ,12047,20392,Jena Malone,Vincent D'Onofrio,book|boy|catholic|comic book|friend,http://www.imdb.com/title/tt0238924/?ref_=fn_tt_tt_1,122,English,USA,R,Color,2002,78,1.85,677
0,1300,477,238,90,13000000,0,5.4,John Stainton,28399192,Action|Adventure|Comedy|Family,David Wenham,The Crocodile Hunter: Collision Course ,5663,2783,Aden Young,Steve Irwin,cia|crocodile|satellite|snake|spider,http://www.imdb.com/title/tt0305396/?ref_=fn_tt_tt_1,106,English,Australia,PG,Color,2002,61,2.35,332
0,4700,3000,2000,96,14000000,0,6,Alan Cohn,15062898,Comedy,Jason Segel,Dead Man on Campus ,11729,12961,Linda Cardellini,Alyson Hannigan,college|college roommate|party|roommate|student,http://www.imdb.com/title/tt0118301/?ref_=fn_tt_tt_1,106,English,USA,R,Color,1998,37,1.85,645
0,11,4,4,99,15000000,1,7.4,Hao Ning,,Action|Adventure|Comedy,Jack Kao,Silver Medallist ,1418,19,Zheng Xu,Bo Huang,color in title,http://www.imdb.com/title/tt0851515/?ref_=fn_tt_tt_1,4,Mandarin,China,,Color,2009,5,2.35,30
0,49000,3800,1500,120,15000000,2,6.5,Peter Kassovitz,4956401,Drama|War,Robin Williams,Jakob the Liar ,12601,58157,Kathleen Gati,Liev Schreiber,german|ghetto|hope|nazi|radio,http://www.imdb.com/title/tt0120716/?ref_=fn_tt_tt_1,89,English,France,PG-13,Color,1999,68,1.85,1300
